









Frequency of observations in the selected location(s).:
Number of taxa: 	451

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Zitting Cisticola (<em class="sci">Cisticola juncidis</em>)	0.0204082	0.0055249	0.0015	0.0036364	0.0	0.0050505	0.0118343	0.0045045	0.0207101	0.0071942	0.0149254	0.0	0.0	0.0	0.0	0.0	0.0	0.0075758	0.0	0.0097087	0.0	0.0740741	0.0204082	0.0	0.037037	0.0	0.0	0.0227273	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0	0.0	0.0	0.0072993	0.0106383	0.0	0.0122699	0.0015	0.0143885	
Golden-headed Cisticola (<em class="sci">Cisticola exilis</em>)	0.0	0.0	0.0	0.0	0.0101523	0.0050505	0.0059172	0.0	0.0029586	0.0035971	0.0	0.0030864	0.0134529	0.0	0.0	0.0015	0.0	0.0	0.0125	0.0194175	0.0	0.0740741	0.0408163	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0	0.0	0.010101	0.0	0.011976	0.0071942	
Thick-billed Warbler (<em class="sci">Arundinax aedon</em>)	0.0	0.0	0.005618	0.0015	0.0	0.0015	0.0059172	0.009009	0.0029586	0.0035971	0.0	0.0030864	0.0	0.008547	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0145985	0.0212766	0.010101	0.006135	0.0	0.0035971	
Black-browed Reed Warbler (<em class="sci">Acrocephalus bistrigiceps</em>)	0.0015	0.0	0.0168539	0.0	0.0203046	0.020202	0.0177515	0.0135135	0.0177515	0.0015	0.0049751	0.0061728	0.0	0.0015	0.0015	0.0077519	0.0	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.005988	0.0251799	
Blunt-winged Warbler (<em class="sci">Acrocephalus concinens</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049751	0.0	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	
Manchurian Reed Warbler (<em class="sci">Acrocephalus tangorum</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Oriental Reed Warbler (<em class="sci">Acrocephalus orientalis</em>)	0.0015	0.0055249	0.011236	0.0	0.035533	0.020202	0.0118343	0.009009	0.0177515	0.0	0.0149254	0.0030864	0.0044843	0.0	0.0	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0106383	0.0	0.0	0.0	0.0215827	
Acrocephalus sp. (<em class="sci">Acrocephalus sp.</em>)	0.0	0.0	0.0	0.0	0.0050761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0155039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Pallas's Grasshopper Warbler (<em class="sci">Helopsaltes certhiola</em>)	0.0015	0.0	0.0	0.0	0.0	0.0	0.0059172	0.0	0.0088757	0.0071942	0.0049751	0.0030864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0194175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0143885	
Lanceolated Warbler (<em class="sci">Locustella lanceolata</em>)	0.0015	0.0055249	0.011236	0.0072727	0.0	0.0050505	0.0177515	0.0045045	0.0414201	0.0035971	0.0049751	0.0092593	0.0	0.0015	0.0125	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0212766	0.0	0.006135	0.005988	0.0215827	
Helopsaltes/Locustella sp. (<em class="sci">Helopsaltes/Locustella sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044843	0.0	0.0	0.0077519	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Striated Grassbird (<em class="sci">Megalurus palustris</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Bank Swallow (<em class="sci">Riparia riparia</em>)	0.0015	0.0	0.011236	0.0109091	0.0152284	0.0050505	0.0	0.0045045	0.0118343	0.0143885	0.0099502	0.0154321	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0145985	0.0106383	0.010101	0.0184049	0.0179641	0.0107914	
Barn Swallow (<em class="sci">Hirundo rustica</em>)	0.1972789	0.2209945	0.2865169	0.2109091	0.248731	0.2929293	0.3136095	0.2297297	0.2573964	0.2625899	0.2537313	0.2253086	0.103139	0.0854701	0.075	0.0775194	0.012987	0.0075758	0.0125	0.0	0.0	0.0	0.0408163	0.0	0.1111111	0.3636364	0.3181818	0.2045455	0.25	0.1428571	0.25	0.1538462	0.4444444	0.0689655	0.0625	0.484375	0.1935484	0.1403509	0.225	0.2957746	0.2830189	0.1473684	0.2116788	0.2765957	0.3131313	0.3251534	0.1856287	0.2302158	
Siberian House-Martin (<em class="sci">Delichon lagopodum</em>)	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Asian House-Martin (<em class="sci">Delichon dasypus</em>)	0.0	0.0	0.0	0.0	0.0101523	0.010101	0.0059172	0.0045045	0.0029586	0.0071942	0.0049751	0.0030864	0.0044843	0.0	0.0015	0.0155039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.109375	0.0	0.0	0.0	0.028169	0.0	0.0	0.0	0.0015	0.0	0.0184049	0.0	0.0	
house-martin sp. (<em class="sci">Delichon sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0	
Eastern Red-rumped Swallow (<em class="sci">Cecropis daurica</em>)	0.0544218	0.0220994	0.0393258	0.0181818	0.0761421	0.0808081	0.0828402	0.0540541	0.0384615	0.0647482	0.079602	0.0462963	0.0403587	0.0512821	0.0625	0.0310078	0.025974	0.0227273	0.025	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0645161	0.0175439	0.0	0.0	0.0	0.0631579	0.0583942	0.0531915	0.0909091	0.1042945	0.0538922	0.0863309	
swallow sp. (<em class="sci">Hirundinidae sp.</em>)	0.0	0.0	0.0	0.0036364	0.0050761	0.0	0.0	0.0	0.0	0.0035971	0.0149254	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0125	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.1363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0072993	0.0	0.010101	0.006135	0.0	0.0107914	
Ochraceous Bulbul (<em class="sci">Alophoixus ochraceus</em>)	0.1904762	0.2430939	0.252809	0.1854545	0.2538071	0.2474747	0.2248521	0.2117117	0.239645	0.2446043	0.2139303	0.1882716	0.1524664	0.2136752	0.25	0.1860465	0.1168831	0.2121212	0.1125	0.0873786	0.0909091	0.0	0.2653061	0.2820513	0.1481481	0.0454545	0.3636364	0.2272727	0.0	0.0952381	0.25	0.0	0.2222222	0.2068966	0.0	0.0	0.3225806	0.245614	0.125	0.1971831	0.245283	0.1894737	0.2189781	0.2021277	0.2525253	0.1840491	0.2335329	0.2230216	
Grey-eyed Bulbul (<em class="sci">Iole propinqua</em>)	0.122449	0.1381215	0.1853933	0.1527273	0.1928934	0.1313131	0.1420118	0.1261261	0.1568047	0.1402878	0.159204	0.1388889	0.1076233	0.1623932	0.175	0.1472868	0.1298701	0.219697	0.125	0.0970874	0.0	0.037037	0.1428571	0.1025641	0.1111111	0.0909091	0.0909091	0.1363636	0.0	0.0952381	0.25	0.0769231	0.2222222	0.2413793	0.0	0.203125	0.0322581	0.3333333	0.125	0.0985915	0.1320755	0.1157895	0.1605839	0.2234043	0.1818182	0.2269939	0.1077844	0.1438849	
Black Bulbul (<em class="sci">Hypsipetes leucocephalus</em>)	0.0	0.0	0.011236	0.0072727	0.0253807	0.0151515	0.0177515	0.0045045	0.0236686	0.0143885	0.0049751	0.0185185	0.0044843	0.0015	0.0375	0.0697674	0.0	0.0075758	0.0	0.0	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0943396	0.0210526	0.0145985	0.0	0.0	0.0184049	0.011976	0.0035971	
Black-headed Bulbul (<em class="sci">Microtarsus melanocephalos</em>)	0.1020408	0.0497238	0.1123596	0.0909091	0.1015228	0.0909091	0.1952663	0.1711712	0.1952663	0.2122302	0.2238806	0.154321	0.1076233	0.0769231	0.125	0.0697674	0.038961	0.1515152	0.075	0.0970874	0.030303	0.1111111	0.0612245	0.0512821	0.037037	0.1363636	0.1818182	0.0681818	0.0	0.0	0.0	0.0769231	0.0	0.0	0.0	0.0	0.0322581	0.0175439	0.025	0.0422535	0.0566038	0.0210526	0.0875912	0.0851064	0.0909091	0.0429448	0.0479042	0.0899281	
Black-crested Bulbul (<em class="sci">Rubigula flaviventris</em>)	0.1972789	0.281768	0.2977528	0.2690909	0.3096447	0.2525253	0.3372781	0.2702703	0.2988166	0.2553957	0.2437811	0.2438272	0.2331839	0.2136752	0.275	0.1860465	0.0779221	0.2954545	0.2375	0.1650485	0.0606061	0.0740741	0.1836735	0.025641	0.1111111	0.2727273	0.1363636	0.1590909	0.0	0.1428571	0.25	0.0015	0.1111111	0.0689655	0.0	0.0625	0.1290323	0.1403509	0.125	0.1549296	0.1509434	0.2210526	0.2043796	0.2553191	0.2323232	0.2883436	0.1976048	0.2122302	
Streak-eared Bulbul (<em class="sci">Pycnonotus conradi</em>)	0.3469388	0.441989	0.4101124	0.4363636	0.4111675	0.459596	0.5325444	0.481982	0.5147929	0.4892086	0.4477612	0.5061728	0.4573991	0.5128205	0.4125	0.4108527	0.3636364	0.6818182	0.4375	0.4660194	0.4848485	0.4444444	0.5102041	0.4358974	0.3333333	0.4090909	0.6818182	0.5227273	0.5	0.2857143	0.5	0.5384615	0.5555556	0.4137931	0.625	0.65625	0.516129	0.3508772	0.6	0.4788732	0.3962264	0.3263158	0.2773723	0.3510638	0.3737374	0.4233129	0.2934132	0.3093525	
Stripe-throated Bulbul (<em class="sci">Pycnonotus finlaysoni</em>)	0.3877551	0.4309392	0.4775281	0.3854545	0.4670051	0.489899	0.4201183	0.454955	0.4319527	0.5431655	0.5024876	0.5	0.4035874	0.4615385	0.45	0.3953488	0.3376623	0.5454545	0.35	0.368932	0.5151515	0.5555556	0.5306122	0.4358974	0.3333333	0.4545455	0.5909091	0.4772727	0.5	0.3333333	0.75	0.5384615	0.6666667	0.4137931	0.4375	0.640625	0.4516129	0.4561404	0.45	0.5915493	0.490566	0.4315789	0.3430657	0.3617021	0.4545455	0.4417178	0.4131737	0.3705036	
Yellow-vented Bulbul (<em class="sci">Pycnonotus goiavier</em>)	0.0136054	0.0110497	0.005618	0.0036364	0.0050761	0.020202	0.035503	0.018018	0.0147929	0.0107914	0.0099502	0.0154321	0.0044843	0.008547	0.0125	0.0077519	0.025974	0.0151515	0.0375	0.038835	0.0	0.0	0.0816327	0.0	0.0	0.0454545	0.0909091	0.0227273	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0175439	0.025	0.0	0.0754717	0.0315789	0.0	0.0	0.040404	0.006135	0.0239521	0.0143885	
Sooty-headed Bulbul (<em class="sci">Pycnonotus aurigaster</em>)	0.122449	0.121547	0.1348315	0.1345455	0.1218274	0.0909091	0.1301775	0.1531532	0.1627219	0.118705	0.1343284	0.1358025	0.1076233	0.0598291	0.0875	0.1317829	0.025974	0.1893939	0.125	0.0485437	0.1515152	0.1111111	0.1020408	0.0769231	0.1481481	0.1363636	0.2272727	0.1136364	0.5	0.1428571	0.0	0.0015	0.1111111	0.1724138	0.0625	0.15625	0.0645161	0.2105263	0.175	0.1830986	0.1320755	0.1473684	0.1094891	0.1170213	0.1515152	0.1165644	0.1137725	0.1007194	
Pycnonotidae sp. (<em class="sci">Pycnonotidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-browed Warbler (<em class="sci">Phylloscopus inornatus</em>)	0.1904762	0.2430939	0.2640449	0.1927273	0.2588832	0.1818182	0.183432	0.1486486	0.1715976	0.1654676	0.1243781	0.1512346	0.0852018	0.0683761	0.025	0.0387597	0.0	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1724138	0.0	0.0	0.0322581	0.0701754	0.05	0.0704225	0.1698113	0.2315789	0.1459854	0.212766	0.3434343	0.2576687	0.1377246	0.2338129	
Radde's Warbler (<em class="sci">Phylloscopus schwarzi</em>)	0.0068027	0.0055249	0.0168539	0.0145455	0.0253807	0.0505051	0.0059172	0.009009	0.0059172	0.0179856	0.0015	0.0092593	0.0134529	0.017094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0106383	0.010101	0.0184049	0.005988	0.0143885	
Dusky Warbler (<em class="sci">Phylloscopus fuscatus</em>)	0.0340136	0.0165746	0.0224719	0.0109091	0.0152284	0.0151515	0.0177515	0.0045045	0.0236686	0.0035971	0.0298507	0.0030864	0.0089686	0.008547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0	0.0106383	0.0	0.006135	0.005988	0.0323741	
Eastern Crowned Warbler (<em class="sci">Phylloscopus coronatus</em>)	0.0068027	0.0	0.0	0.0	0.0050761	0.0	0.0	0.009009	0.0	0.0035971	0.0149254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0140845	0.0	0.0	0.0	0.0	0.010101	0.0	0.0	0.0035971	
Alström's Warbler (<em class="sci">Phylloscopus soror</em>)	0.0	0.0	0.005618	0.0036364	0.0	0.0	0.0	0.0045045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0140845	0.0	0.0	0.0145985	0.0	0.0	0.0	0.0	0.0	
Two-barred Warbler (<em class="sci">Phylloscopus plumbeitarsus</em>)	0.0408163	0.0883978	0.1235955	0.0981818	0.1370558	0.0808081	0.0769231	0.0630631	0.1005917	0.0827338	0.0597015	0.0555556	0.044843	0.017094	0.025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0350877	0.125	0.0985915	0.0377358	0.0842105	0.1094891	0.0638298	0.2323232	0.196319	0.0359281	0.0827338	
Pale-legged Leaf Warbler (<em class="sci">Phylloscopus tenellipes</em>)	0.0952381	0.1546961	0.2247191	0.1054545	0.2182741	0.1919192	0.1242604	0.0900901	0.1568047	0.1402878	0.119403	0.0987654	0.0672646	0.1111111	0.05	0.0310078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111	0.137931	0.0	0.03125	0.0	0.0877193	0.1	0.1408451	0.0754717	0.0842105	0.1313869	0.1808511	0.1515152	0.2760736	0.1497006	0.1258993	
Pale-legged/Sakhalin Leaf Warbler (<em class="sci">Phylloscopus tenellipes/borealoides</em>)	0.0	0.0055249	0.0	0.0036364	0.0050761	0.0	0.0059172	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028169	0.0	0.0	0.0072993	0.0	0.0	0.0	0.0	0.0	
Arctic Warbler (<em class="sci">Phylloscopus borealis</em>)	0.047619	0.0331492	0.0168539	0.0036364	0.0152284	0.020202	0.0650888	0.009009	0.0177515	0.0071942	0.0099502	0.0123457	0.0134529	0.008547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0344828	0.0	0.015625	0.0015	0.0350877	0.0	0.028169	0.0188679	0.0015	0.0072993	0.0	0.010101	0.0368098	0.0179641	0.0215827	
Japanese Leaf/Arctic/Kamchatka Leaf Warbler (<em class="sci">Phylloscopus xanthodryas/borealis/examinandus</em>)	0.0	0.0055249	0.0	0.0	0.0	0.0	0.0	0.0045045	0.0	0.0071942	0.0049751	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0071942	
Phylloscopus sp. (<em class="sci">Phylloscopus sp.</em>)	0.0068027	0.0165746	0.0224719	0.0072727	0.0	0.0151515	0.0177515	0.009009	0.0118343	0.0071942	0.0049751	0.0092593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025	0.0	0.0	0.0015	0.0015	0.0	0.010101	0.0122699	0.0015	0.0143885	
Yellow-bellied Warbler (<em class="sci">Abroscopus superciliaris</em>)	0.0272109	0.0276243	0.0505618	0.0218182	0.035533	0.0050505	0.0236686	0.0225225	0.0414201	0.0467626	0.0149254	0.0308642	0.0358744	0.008547	0.025	0.0542636	0.0	0.0227273	0.0625	0.0097087	0.0	0.0	0.0015	0.025641	0.0	0.0	0.0454545	0.0454545	0.0	0.0	0.0	0.0015	0.0	0.0344828	0.0	0.0015	0.0322581	0.1052632	0.0	0.028169	0.0188679	0.0105263	0.0218978	0.0531915	0.0505051	0.0122699	0.011976	0.0035971	
old world warbler sp. (<em class="sci">Passeriformes sp. (Old World warbler sp.)</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Yellow-eyed Babbler (<em class="sci">Chrysomma sinense</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044843	0.0	0.0	0.0	0.0	0.0	0.0125	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072993	0.0	0.0	0.006135	0.0	0.0	
Zosterops sp. (<em class="sci">Zosterops sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
white-eye sp. (<em class="sci">Zosteropidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Chestnut-capped Babbler (<em class="sci">Timalia pileata</em>)	0.0408163	0.038674	0.0617978	0.0290909	0.0558376	0.0252525	0.0710059	0.0315315	0.0414201	0.0431655	0.0348259	0.0864198	0.0493274	0.008547	0.05	0.0077519	0.012987	0.0227273	0.025	0.0485437	0.0606061	0.1111111	0.0408163	0.025641	0.0	0.1363636	0.0909091	0.0909091	0.0	0.0	0.5	0.0015	0.2222222	0.0689655	0.0	0.125	0.0967742	0.0877193	0.025	0.0422535	0.0377358	0.0315789	0.0437956	0.0638298	0.1111111	0.0368098	0.0419162	0.0467626	
Grey-faced Tit-Babbler (<em class="sci">Mixornis kelleyi</em>)	0.1564626	0.1712707	0.2921348	0.1636364	0.1928934	0.2070707	0.2248521	0.1801802	0.1982249	0.205036	0.2288557	0.1944444	0.1793722	0.1709402	0.1625	0.1550388	0.1038961	0.2045455	0.2	0.0679612	0.1818182	0.1111111	0.1632653	0.0769231	0.037037	0.2727273	0.2272727	0.2045455	0.0	0.0952381	0.25	0.3076923	0.2222222	0.2413793	0.0	0.265625	0.0967742	0.1929825	0.425	0.2535211	0.2075472	0.2105263	0.1386861	0.2021277	0.1818182	0.3128834	0.1676647	0.147482	
Pin-striped Tit-Babbler (<em class="sci">Mixornis gularis</em>)	0.1972789	0.1767956	0.2696629	0.1890909	0.2335025	0.2575758	0.2544379	0.1666667	0.1923077	0.2374101	0.1542289	0.1975309	0.1793722	0.1111111	0.1625	0.1860465	0.1038961	0.2727273	0.225	0.1941748	0.1818182	0.2222222	0.2653061	0.0512821	0.2222222	0.2272727	0.3181818	0.2727273	0.0	0.2380952	0.5	0.1538462	0.1111111	0.2068966	0.0625	0.3125	0.2580645	0.2807018	0.125	0.2676056	0.0754717	0.1368421	0.0729927	0.2234043	0.2929293	0.2699387	0.2035928	0.2266187	
Grey-faced/Pin-striped Tit-Babbler (<em class="sci">Mixornis kelleyi/gularis</em>)	0.0	0.0	0.0168539	0.0	0.0101523	0.0050505	0.0	0.0	0.0029586	0.0	0.0	0.0	0.0089686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0105263	0.0072993	0.0106383	0.0505051	0.0122699	0.0	0.0015	
White-browed Scimitar-Babbler (<em class="sci">Pomatorhinus schisticeps</em>)	0.0068027	0.0	0.0	0.0	0.0050761	0.0015	0.0	0.0045045	0.0	0.0	0.0149254	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0075758	0.0	0.0	0.0	0.037037	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	
Large Scimitar-Babbler (<em class="sci">Erythrogenys hypoleucos</em>)	0.0136054	0.0015	0.0168539	0.0036364	0.0050761	0.010101	0.0236686	0.0135135	0.0029586	0.0143885	0.0149254	0.0092593	0.0224215	0.008547	0.0	0.0077519	0.0	0.0151515	0.0	0.0	0.030303	0.0	0.0	0.0	0.0	0.0	0.0454545	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0175439	0.0	0.0140845	0.0	0.0	0.0	0.0106383	0.020202	0.0	0.005988	0.0071942	
Grey-throated Babbler (<em class="sci">Stachyris nigriceps</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0049751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0097087	0.0	0.0	0.0204082	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035971	
Timaliidae sp. (<em class="sci">Timaliidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0232558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
